YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     0.750,    52054,  2000,  340001,    17874495695,        5403.12,        1926.10,        3431.19,        1457.02,           5.01,         60.00,        10760.41
     0.750,    52054,  2000,  340002,    10213997540,        5633.44,        1926.10,        3443.86,        1457.02,           5.01,         80.00,        11003.40
     0.750,    52054,  2000,  340003,     7660498155,        5403.12,        1926.10,        3431.19,        1457.02,           5.01,         60.00,        10760.41
     0.750,    52054,  2000,  340822,     3616570740,        5403.12,        1926.10,        3431.19,        1457.02,           5.01,         60.00,        10760.41
     0.750,    52054,  2000,  340005,     2553499385,        5398.62,        1926.10,        3430.92,        1457.02,           5.01,         60.00,        10755.64
     0.750,    52054,  2000,  340006,     2553499385,        4457.94,        1926.10,        3359.10,        1457.02,           5.01,         40.00,         9743.14
     0.750,    52054,  2000,  340771,     1307457410,        5571.08,        1926.10,        3440.85,        1457.02,           5.01,        100.00,        10938.03
     0.750,    52054,  2000,  340821,     1205523580,        5403.12,        1926.10,        3431.19,        1457.02,           5.01,         60.00,        10760.41
     0.750,    52054,  2000,  342161,      571948240,        5671.70,        1926.10,        3445.57,        1457.02,           5.01,        100.00,        11043.38
     0.750,    52054,  2000,  340841,      542678265,        5474.04,        1926.10,        3435.51,        1457.02,           5.01,        100.00,        10835.64
     0.750,    52054,  2000,  342160,      428961180,        5671.70,        1926.10,        3445.57,        1457.02,           5.01,        100.00,        11043.38
     0.750,    52054,  2000,  342162,      428961180,        5671.70,        1926.10,        3445.57,        1457.02,           5.01,        100.00,        11043.38
     0.750,    52054,  2000,  340163,      422083095,        5633.44,        1926.10,        3443.86,        1457.02,           5.01,        120.00,        11003.40
     0.750,    52054,  2000,  340772,      373559260,        4525.01,        1926.10,        3364.74,        1457.02,           5.01,         40.00,         9815.86
     0.750,    52054,  2000,  340842,      241190340,        5618.77,        1926.10,        3443.19,        1457.02,           5.01,        100.00,        10988.05
     0.750,    52054,  2000,  340659,      126756820,        5403.12,        1926.10,        3431.19,        1457.02,           5.01,         60.00,        10760.41
     0.750,    52054,  2000,  340660,      126756820,        5798.13,        1926.10,        3450.80,        1457.02,           5.01,        100.00,        11175.03
     0.750,    52054,  2000,  340183,       93389815,        5571.08,        1926.10,        3440.85,        1457.02,           5.01,        100.00,        10938.03
     0.750,    52054,  2000,  340773,       93389815,        5671.70,        1926.10,        3445.57,        1457.02,           5.01,        100.00,        11043.38
     0.750,    52054,  2000,  340781,       33908040,        5311.12,        1926.10,        3425.24,        1457.02,           5.01,         60.00,        10662.45
     0.750,    52054,  2000,  340678,       20847840,        4457.94,        1926.10,        3359.10,        1457.02,           5.01,         40.00,         9743.14
     0.750,    52054,  2000,  340782,       11302680,        5311.12,        1926.10,        3425.24,        1457.02,           5.01,         60.00,        10662.45
     0.750,    52054,  2001,  340001,    17874495695,        2513.22,        1528.79,        2806.19,        1104.87,           4.23,         60.00,         6848.20
     0.750,    52054,  2001,  340002,    10213997540,        4098.91,        1528.79,        3013.90,        1104.87,           4.23,         80.00,         8641.61
     0.750,    52054,  2001,  340003,     7660498155,        2513.22,        1528.79,        2806.19,        1104.87,           4.23,         60.00,         6848.20
     0.750,    52054,  2001,  340822,     3616570740,        2513.22,        1528.79,        2806.19,        1104.87,           4.23,         60.00,         6848.20
     0.750,    52054,  2001,  340005,     2553499385,        2479.01,        1528.79,        2801.26,        1104.87,           4.23,         60.00,         6809.07
     0.750,    52054,  2001,  340006,     2553499385,         440.31,        1382.65,        1696.83,        1070.37,           3.70,         40.00,         3519.79
     0.750,    52054,  2001,  340771,     1307457410,        3773.08,        1528.79,        2975.08,        1104.87,           4.23,        100.00,         8276.96
     0.750,    52054,  2001,  340821,     1205523580,        2513.22,        1528.79,        2806.19,        1104.87,           4.23,         60.00,         6848.20
     0.750,    52054,  2001,  342161,      571948240,        4308.74,        1528.79,        3037.02,        1104.87,           4.23,        100.00,         8874.55
     0.750,    52054,  2001,  340841,      542678265,        3076.89,        1528.79,        2885.21,        1104.87,           4.23,        100.00,         7490.89
     0.750,    52054,  2001,  342160,      428961180,        4308.74,        1528.79,        3037.02,        1104.87,           4.23,        100.00,         8874.55
     0.750,    52054,  2001,  342162,      428961180,        4308.74,        1528.79,        3037.02,        1104.87,           4.23,        100.00,         8874.55
     0.750,    52054,  2001,  340163,      422083095,        4098.91,        1528.79,        3013.90,        1104.87,           4.23,        120.00,         8641.61
     0.750,    52054,  2001,  340772,      373559260,         455.86,        1402.20,        1785.14,        1076.37,           3.75,         40.00,         3643.20
     0.750,    52054,  2001,  340842,      241190340,        4025.07,        1528.79,        3005.48,        1104.87,           4.23,        100.00,         8559.34
     0.750,    52054,  2001,  340659,      126756820,        2513.22,        1528.79,        2806.19,        1104.87,           4.23,         60.00,         6848.20
     0.750,    52054,  2001,  340660,      126756820,        5008.84,        1528.79,        3111.56,        1104.87,           4.23,        100.00,         9649.19
     0.750,    52054,  2001,  340183,       93389815,        3773.08,        1528.79,        2975.08,        1104.87,           4.23,        100.00,         8276.96
     0.750,    52054,  2001,  340773,       93389815,        4308.74,        1528.79,        3037.02,        1104.87,           4.23,        100.00,         8874.55
     0.750,    52054,  2001,  340781,       33908040,        1959.98,        1528.79,        2724.92,        1104.87,           4.23,         60.00,         6213.70
     0.750,    52054,  2001,  340678,       20847840,         440.31,        1382.65,        1696.83,        1070.37,           3.70,         40.00,         3519.79
     0.750,    52054,  2001,  340782,       11302680,        1959.98,        1528.79,        2724.92,        1104.87,           4.23,         60.00,         6213.70
     0.750,    52054,  2002,  340001,    17874495695,        3267.74,        1706.10,        2976.87,        1257.29,           4.69,         60.00,         7950.71
     0.750,    52054,  2002,  340002,    10213997540,        4377.68,        1706.10,        3092.25,        1257.29,           4.69,         80.00,         9176.02
     0.750,    52054,  2002,  340003,     7660498155,        3267.74,        1706.10,        2976.87,        1257.29,           4.69,         60.00,         7950.71
     0.750,    52054,  2002,  340822,     3616570740,        3267.74,        1706.10,        2976.87,        1257.29,           4.69,         60.00,         7950.71
     0.750,    52054,  2002,  340005,     2553499385,        3245.21,        1706.10,        2974.21,        1257.29,           4.69,         60.00,         7925.52
     0.750,    52054,  2002,  340006,     2553499385,        1080.49,        1685.77,        2483.48,        1256.72,           4.58,         40.00,         5249.74
     0.750,    52054,  2002,  340771,     1307457410,        4133.84,        1706.10,        3068.74,        1257.29,           4.69,        100.00,         8908.67
     0.750,    52054,  2002,  340821,     1205523580,        3267.74,        1706.10,        2976.87,        1257.29,           4.69,         60.00,         7950.71
     0.750,    52054,  2002,  342161,      571948240,        4554.01,        1706.10,        3108.91,        1257.29,           4.69,        100.00,         9369.01
     0.750,    52054,  2002,  340841,      542678265,        3659.03,        1706.10,        3020.80,        1257.29,           4.69,        100.00,         8385.92
     0.750,    52054,  2002,  342160,      428961180,        4554.01,        1706.10,        3108.91,        1257.29,           4.69,        100.00,         9369.01
     0.750,    52054,  2002,  342162,      428961180,        4554.01,        1706.10,        3108.91,        1257.29,           4.69,        100.00,         9369.01
     0.750,    52054,  2002,  340163,      422083095,        4377.68,        1706.10,        3092.25,        1257.29,           4.69,        120.00,         9176.02
     0.750,    52054,  2002,  340772,      373559260,        1156.01,        1689.80,        2527.34,        1257.00,           4.59,         40.00,         5373.15
     0.750,    52054,  2002,  340842,      241190340,        4318.64,        1706.10,        3086.57,        1257.29,           4.69,        100.00,         9111.30
     0.750,    52054,  2002,  340659,      126756820,        3267.74,        1706.10,        2976.87,        1257.29,           4.69,         60.00,         7950.71
     0.750,    52054,  2002,  340660,      126756820,        5223.40,        1706.10,        3167.14,        1257.29,           4.69,        100.00,        10096.63
     0.750,    52054,  2002,  340183,       93389815,        4133.84,        1706.10,        3068.74,        1257.29,           4.69,        100.00,         8908.67
     0.750,    52054,  2002,  340773,       93389815,        4554.01,        1706.10,        3108.91,        1257.29,           4.69,        100.00,         9369.01
     0.750,    52054,  2002,  340781,       33908040,        2869.94,        1706.10,        2924.99,        1257.29,           4.69,         60.00,         7501.03
     0.750,    52054,  2002,  340678,       20847840,        1080.49,        1685.77,        2483.48,        1256.72,           4.58,         40.00,         5249.74
     0.750,    52054,  2002,  340782,       11302680,        2869.94,        1706.10,        2924.99,        1257.29,           4.69,         60.00,         7501.03
     0.750,    52054,  2003,  340001,    17874495695,        1701.93,        1866.43,        3035.34,        1401.61,           4.95,         60.00,         6603.70
     0.750,    52054,  2003,  340002,    10213997540,        2631.71,        1866.43,        3162.71,        1401.61,           4.95,         80.00,         7660.85
     0.750,    52054,  2003,  340003,     7660498155,        1701.93,        1866.43,        3035.34,        1401.61,           4.95,         60.00,         6603.70
     0.750,    52054,  2003,  340822,     3616570740,        1701.93,        1866.43,        3035.34,        1401.61,           4.95,         60.00,         6603.70
     0.750,    52054,  2003,  340005,     2553499385,        1680.19,        1866.43,        3032.12,        1401.61,           4.95,         60.00,         6578.74
     0.750,    52054,  2003,  340006,     2553499385,          80.23,        1753.42,        2131.35,        1377.77,           4.51,         40.00,         3964.99
     0.750,    52054,  2003,  340771,     1307457410,        2434.40,        1866.43,        3137.87,        1401.61,           4.95,        100.00,         7438.70
     0.750,    52054,  2003,  340821,     1205523580,        1701.93,        1866.43,        3035.34,        1401.61,           4.95,         60.00,         6603.70
     0.750,    52054,  2003,  342161,      571948240,        2771.00,        1866.43,        3179.84,        1401.61,           4.95,        100.00,         7817.26
     0.750,    52054,  2003,  340841,      542678265,        2035.29,        1866.43,        3083.50,        1401.61,           4.95,        100.00,         6985.21
     0.750,    52054,  2003,  342160,      428961180,        2771.00,        1866.43,        3179.84,        1401.61,           4.95,        100.00,         7817.26
     0.750,    52054,  2003,  342162,      428961180,        2771.00,        1866.43,        3179.84,        1401.61,           4.95,        100.00,         7817.26
     0.750,    52054,  2003,  340163,      422083095,        2631.71,        1866.43,        3162.71,        1401.61,           4.95,        120.00,         7660.85
     0.750,    52054,  2003,  340772,      373559260,         101.22,        1773.55,        2218.21,        1384.27,           4.57,         40.00,         4092.97
     0.750,    52054,  2003,  340842,      241190340,        2583.42,        1866.43,        3156.77,        1401.61,           4.95,        100.00,         7606.61
     0.750,    52054,  2003,  340659,      126756820,        1701.93,        1866.43,        3035.34,        1401.61,           4.95,         60.00,         6603.70
     0.750,    52054,  2003,  340660,      126756820,        3395.82,        1866.43,        3251.30,        1401.61,           4.95,        100.00,         8513.54
     0.750,    52054,  2003,  340183,       93389815,        2434.40,        1866.43,        3137.87,        1401.61,           4.95,        100.00,         7438.70
     0.750,    52054,  2003,  340773,       93389815,        2771.00,        1866.43,        3179.84,        1401.61,           4.95,        100.00,         7817.26
     0.750,    52054,  2003,  340781,       33908040,        1318.94,        1866.43,        2977.48,        1401.61,           4.95,         60.00,         6162.84
     0.750,    52054,  2003,  340678,       20847840,          80.23,        1753.42,        2131.35,        1377.77,           4.51,         40.00,         3964.99
     0.750,    52054,  2003,  340782,       11302680,        1318.94,        1866.43,        2977.48,        1401.61,           4.95,         60.00,         6162.84
     0.750,    52054,  2004,  340001,    17874495695,        2980.07,        1983.18,        3234.78,        1474.48,           5.27,         60.00,         8198.02
     0.750,    52054,  2004,  340002,    10213997540,        4192.41,        1983.18,        3382.49,        1474.48,           5.27,         80.00,         9558.08
     0.750,    52054,  2004,  340003,     7660498155,        2980.07,        1983.18,        3234.78,        1474.48,           5.27,         60.00,         8198.02
     0.750,    52054,  2004,  340822,     3616570740,        2980.07,        1983.18,        3234.78,        1474.48,           5.27,         60.00,         8198.02
     0.750,    52054,  2004,  340005,     2553499385,        2953.35,        1983.18,        3231.37,        1474.48,           5.27,         60.00,         8167.90
     0.750,    52054,  2004,  340006,     2553499385,        1533.97,        1745.14,        2147.65,        1388.62,           4.37,         40.00,         5426.76
     0.750,    52054,  2004,  340771,     1307457410,        3934.91,        1983.18,        3352.02,        1474.48,           5.27,        100.00,         9270.10
     0.750,    52054,  2004,  340821,     1205523580,        2980.07,        1983.18,        3234.78,        1474.48,           5.27,         60.00,         8198.02
     0.750,    52054,  2004,  342161,      571948240,        4371.46,        1983.18,        3402.99,        1474.48,           5.27,        100.00,         9757.63
     0.750,    52054,  2004,  340841,      542678265,        3414.10,        1983.18,        3289.21,        1474.48,           5.27,        100.00,         8686.50
     0.750,    52054,  2004,  342160,      428961180,        4371.46,        1983.18,        3402.99,        1474.48,           5.27,        100.00,         9757.63
     0.750,    52054,  2004,  342162,      428961180,        4371.46,        1983.18,        3402.99,        1474.48,           5.27,        100.00,         9757.63
     0.750,    52054,  2004,  340163,      422083095,        4192.41,        1983.18,        3382.49,        1474.48,           5.27,        120.00,         9558.08
     0.750,    52054,  2004,  340772,      373559260,        1557.59,        1770.06,        2227.10,        1398.92,           4.42,         40.00,         5554.75
     0.750,    52054,  2004,  340842,      241190340,        4130.57,        1983.18,        3375.29,        1474.48,           5.27,        100.00,         9489.04
     0.750,    52054,  2004,  340659,      126756820,        2980.07,        1983.18,        3234.78,        1474.48,           5.27,         60.00,         8198.02
     0.750,    52054,  2004,  340660,      126756820,        5006.72,        1983.18,        3470.38,        1474.48,           5.27,        100.00,        10460.27
     0.750,    52054,  2004,  340183,       93389815,        3934.91,        1983.18,        3352.02,        1474.48,           5.27,        100.00,         9270.10
     0.750,    52054,  2004,  340773,       93389815,        4371.46,        1983.18,        3402.99,        1474.48,           5.27,        100.00,         9757.63
     0.750,    52054,  2004,  340781,       33908040,        2534.29,        1983.18,        3173.87,        1474.48,           5.27,         60.00,         7691.34
     0.750,    52054,  2004,  340678,       20847840,        1533.97,        1745.14,        2147.65,        1388.62,           4.37,         40.00,         5426.76
     0.750,    52054,  2004,  340782,       11302680,        2534.29,        1983.18,        3173.87,        1474.48,           5.27,         60.00,         7691.34
     0.750,    52054,  2005,  340001,    17874495695,        2186.20,        1257.66,        2421.65,         854.98,           3.47,         60.00,         5865.51
     0.750,    52054,  2005,  340002,    10213997540,        3212.48,        1257.66,        2553.46,         854.98,           3.47,         80.00,         7023.61
     0.750,    52054,  2005,  340003,     7660498155,        2186.20,        1257.66,        2421.65,         854.98,           3.47,         60.00,         5865.51
     0.750,    52054,  2005,  340822,     3616570740,        2186.20,        1257.66,        2421.65,         854.98,           3.47,         60.00,         5865.51
     0.750,    52054,  2005,  340005,     2553499385,        2164.35,        1257.64,        2418.40,         854.98,           3.47,         60.00,         5840.39
     0.750,    52054,  2005,  340006,     2553499385,         914.96,        1144.96,        1576.47,         831.79,           3.09,         40.00,         3636.39
     0.750,    52054,  2005,  340771,     1307457410,        2984.68,        1257.66,        2525.83,         854.98,           3.47,        100.00,         6768.17
     0.750,    52054,  2005,  340821,     1205523580,        2186.20,        1257.66,        2421.65,         854.98,           3.47,         60.00,         5865.51
     0.750,    52054,  2005,  342161,      571948240,        3374.24,        1257.66,        2572.48,         854.98,           3.47,        100.00,         7204.39
     0.750,    52054,  2005,  340841,      542678265,        2549.82,        1257.66,        2469.73,         854.98,           3.47,        100.00,         6277.21
     0.750,    52054,  2005,  342160,      428961180,        3374.24,        1257.66,        2572.48,         854.98,           3.47,        100.00,         7204.39
     0.750,    52054,  2005,  342162,      428961180,        3374.24,        1257.66,        2572.48,         854.98,           3.47,        100.00,         7204.39
     0.750,    52054,  2005,  340163,      422083095,        3212.48,        1257.66,        2553.46,         854.98,           3.47,        120.00,         7023.61
     0.750,    52054,  2005,  340772,      373559260,         935.53,        1157.11,        1636.30,         835.25,           3.11,         40.00,         3728.94
     0.750,    52054,  2005,  340842,      241190340,        3156.94,        1257.66,        2546.79,         854.98,           3.47,        100.00,         6961.40
     0.750,    52054,  2005,  340659,      126756820,        2186.20,        1257.66,        2421.65,         854.98,           3.47,         60.00,         5865.51
     0.750,    52054,  2005,  340660,      126756820,        3955.03,        1257.66,        2628.28,         854.98,           3.47,        100.00,         7840.97
     0.750,    52054,  2005,  340183,       93389815,        2984.68,        1257.66,        2525.83,         854.98,           3.47,        100.00,         6768.17
     0.750,    52054,  2005,  340773,       93389815,        3374.24,        1257.66,        2572.48,         854.98,           3.47,        100.00,         7204.39
     0.750,    52054,  2005,  340781,       33908040,        1854.97,        1252.78,        2331.95,         854.90,           3.45,         60.00,         5439.71
     0.750,    52054,  2005,  340678,       20847840,         914.96,        1144.96,        1576.47,         831.79,           3.09,         40.00,         3636.39
     0.750,    52054,  2005,  340782,       11302680,        1854.97,        1252.78,        2331.95,         854.90,           3.45,         60.00,         5439.71
     0.750,    52054,  2006,  340001,    17874495695,        3214.99,        1490.68,        2685.33,        1128.46,           4.08,         60.00,         7391.00
     0.750,    52054,  2006,  340002,    10213997540,        3959.55,        1490.68,        2755.26,        1128.46,           4.08,         80.00,         8205.49
     0.750,    52054,  2006,  340003,     7660498155,        3214.99,        1490.68,        2685.33,        1128.46,           4.08,         60.00,         7391.00
     0.750,    52054,  2006,  340822,     3616570740,        3214.99,        1490.68,        2685.33,        1128.46,           4.08,         60.00,         7391.00
     0.750,    52054,  2006,  340005,     2553499385,        3199.14,        1490.68,        2683.61,        1128.46,           4.08,         60.00,         7373.42
     0.750,    52054,  2006,  340006,     2553499385,        1694.07,        1469.49,        2301.38,        1127.12,           3.97,         40.00,         5464.95
     0.750,    52054,  2006,  340771,     1307457410,        3799.64,        1490.68,        2741.14,        1128.46,           4.08,        100.00,         8031.46
     0.750,    52054,  2006,  340821,     1205523580,        3214.99,        1490.68,        2685.33,        1128.46,           4.08,         60.00,         7391.00
     0.750,    52054,  2006,  342161,      571948240,        4071.38,        1490.68,        2764.71,        1128.46,           4.08,        100.00,         8326.77
     0.750,    52054,  2006,  340841,      542678265,        3481.92,        1490.68,        2711.78,        1128.46,           4.08,        100.00,         7684.38
     0.750,    52054,  2006,  342160,      428961180,        4071.38,        1490.68,        2764.71,        1128.46,           4.08,        100.00,         8326.77
     0.750,    52054,  2006,  342162,      428961180,        4071.38,        1490.68,        2764.71,        1128.46,           4.08,        100.00,         8326.77
     0.750,    52054,  2006,  340163,      422083095,        3959.55,        1490.68,        2755.26,        1128.46,           4.08,        120.00,         8205.49
     0.750,    52054,  2006,  340772,      373559260,        1751.14,        1474.49,        2345.80,        1127.71,           3.99,         40.00,         5571.42
     0.750,    52054,  2006,  340842,      241190340,        3921.78,        1490.68,        2752.00,        1128.46,           4.08,        100.00,         8164.45
     0.750,    52054,  2006,  340659,      126756820,        3214.99,        1490.68,        2685.33,        1128.46,           4.08,         60.00,         7391.00
     0.750,    52054,  2006,  340660,      126756820,        4482.60,        1490.68,        2797.74,        1128.46,           4.08,        100.00,         8771.01
     0.750,    52054,  2006,  340183,       93389815,        3799.64,        1490.68,        2741.14,        1128.46,           4.08,        100.00,         8031.46
     0.750,    52054,  2006,  340773,       93389815,        4071.38,        1490.68,        2764.71,        1128.46,           4.08,        100.00,         8326.77
     0.750,    52054,  2006,  340781,       33908040,        2945.18,        1490.68,        2653.59,        1128.46,           4.08,         60.00,         7089.45
     0.750,    52054,  2006,  340678,       20847840,        1694.07,        1469.49,        2301.38,        1127.12,           3.97,         40.00,         5464.95
     0.750,    52054,  2006,  340782,       11302680,        2945.18,        1490.68,        2653.59,        1128.46,           4.08,         60.00,         7089.45
     0.750,    52054,  2007,  340001,    17874495695,        5352.19,        1910.06,        3139.66,        1516.14,           4.78,         60.00,        10401.91
     0.750,    52054,  2007,  340002,    10213997540,        5849.01,        1910.06,        3179.14,        1516.14,           4.78,         80.00,        10938.21
     0.750,    52054,  2007,  340003,     7660498155,        5352.19,        1910.06,        3139.66,        1516.14,           4.78,         60.00,        10401.91
     0.750,    52054,  2007,  340822,     3616570740,        5352.19,        1910.06,        3139.66,        1516.14,           4.78,         60.00,        10401.91
     0.750,    52054,  2007,  340005,     2553499385,        5337.79,        1910.06,        3138.35,        1516.14,           4.78,         60.00,        10386.20
     0.750,    52054,  2007,  340006,     2553499385,        3807.25,        1910.06,        2970.27,        1516.14,           4.78,         40.00,         8687.58
     0.750,    52054,  2007,  340771,     1307457410,        5768.18,        1910.06,        3173.74,        1516.14,           4.78,        100.00,        10851.98
     0.750,    52054,  2007,  340821,     1205523580,        5352.19,        1910.06,        3139.66,        1516.14,           4.78,         60.00,        10401.91
     0.750,    52054,  2007,  342161,      571948240,        5889.46,        1910.06,        3181.32,        1516.14,           4.78,        100.00,        10980.84
     0.750,    52054,  2007,  340841,      542678265,        5560.24,        1910.06,        3157.59,        1516.14,           4.78,        100.00,        10627.89
     0.750,    52054,  2007,  342160,      428961180,        5889.46,        1910.06,        3181.32,        1516.14,           4.78,        100.00,        10980.84
     0.750,    52054,  2007,  342162,      428961180,        5889.46,        1910.06,        3181.32,        1516.14,           4.78,        100.00,        10980.84
     0.750,    52054,  2007,  340163,      422083095,        5849.01,        1910.06,        3179.14,        1516.14,           4.78,        120.00,        10938.21
     0.750,    52054,  2007,  340772,      373559260,        3878.42,        1910.06,        2979.63,        1516.14,           4.78,         40.00,         8768.11
     0.750,    52054,  2007,  340842,      241190340,        5832.70,        1910.06,        3178.08,        1516.14,           4.78,        100.00,        10920.84
     0.750,    52054,  2007,  340659,      126756820,        5352.19,        1910.06,        3139.66,        1516.14,           4.78,         60.00,        10401.91
     0.750,    52054,  2007,  340660,      126756820,        6032.83,        1910.06,        3188.30,        1516.14,           4.78,        100.00,        11131.20
     0.750,    52054,  2007,  340183,       93389815,        5768.18,        1910.06,        3173.74,        1516.14,           4.78,        100.00,        10851.98
     0.750,    52054,  2007,  340773,       93389815,        5889.46,        1910.06,        3181.32,        1516.14,           4.78,        100.00,        10980.84
     0.750,    52054,  2007,  340781,       33908040,        5093.18,        1910.06,        3115.19,        1516.14,           4.78,         60.00,        10118.43
     0.750,    52054,  2007,  340678,       20847840,        3807.25,        1910.06,        2970.27,        1516.14,           4.78,         40.00,         8687.58
     0.750,    52054,  2007,  340782,       11302680,        5093.18,        1910.06,        3115.19,        1516.14,           4.78,         60.00,        10118.43
     0.750,    52054,  2008,  340001,    17874495695,        6416.49,        1762.58,        3351.51,        1340.01,           4.59,         60.00,        11530.58
     0.750,    52054,  2008,  340002,    10213997540,        6619.16,        1762.58,        3360.70,        1340.01,           4.59,         80.00,        11742.45
     0.750,    52054,  2008,  340003,     7660498155,        6416.49,        1762.58,        3351.51,        1340.01,           4.59,         60.00,        11530.58
     0.750,    52054,  2008,  340822,     3616570740,        6416.49,        1762.58,        3351.51,        1340.01,           4.59,         60.00,        11530.58
     0.750,    52054,  2008,  340005,     2553499385,        6409.09,        1762.58,        3351.08,        1340.01,           4.59,         60.00,        11522.75
     0.750,    52054,  2008,  340006,     2553499385,        4680.24,        1762.58,        3156.98,        1340.01,           4.59,         40.00,         9599.79
     0.750,    52054,  2008,  340771,     1307457410,        6595.42,        1762.58,        3359.93,        1340.01,           4.59,        100.00,        11717.94
     0.750,    52054,  2008,  340821,     1205523580,        6416.49,        1762.58,        3351.51,        1340.01,           4.59,         60.00,        11530.58
     0.750,    52054,  2008,  342161,      571948240,        6626.65,        1762.58,        3360.93,        1340.01,           4.59,        100.00,        11750.16
     0.750,    52054,  2008,  340841,      542678265,        6516.58,        1762.58,        3357.03,        1340.01,           4.59,        100.00,        11636.19
     0.750,    52054,  2008,  342160,      428961180,        6626.65,        1762.58,        3360.93,        1340.01,           4.59,        100.00,        11750.16
     0.750,    52054,  2008,  342162,      428961180,        6626.65,        1762.58,        3360.93,        1340.01,           4.59,        100.00,        11750.16
     0.750,    52054,  2008,  340163,      422083095,        6619.16,        1762.58,        3360.70,        1340.01,           4.59,        120.00,        11742.45
     0.750,    52054,  2008,  340772,      373559260,        4785.89,        1762.58,        3171.97,        1340.01,           4.59,         40.00,         9720.45
     0.750,    52054,  2008,  340842,      241190340,        6614.26,        1762.58,        3360.55,        1340.01,           4.59,        100.00,        11737.39
     0.750,    52054,  2008,  340659,      126756820,        6416.49,        1762.58,        3351.51,        1340.01,           4.59,         60.00,        11530.58
     0.750,    52054,  2008,  340660,      126756820,        6626.65,        1762.58,        3360.93,        1340.01,           4.59,        100.00,        11750.16
     0.750,    52054,  2008,  340183,       93389815,        6595.42,        1762.58,        3359.93,        1340.01,           4.59,        100.00,        11717.94
     0.750,    52054,  2008,  340773,       93389815,        6626.65,        1762.58,        3360.93,        1340.01,           4.59,        100.00,        11750.16
     0.750,    52054,  2008,  340781,       33908040,        6235.84,        1762.58,        3338.73,        1340.01,           4.59,         60.00,        11337.15
     0.750,    52054,  2008,  340678,       20847840,        4680.24,        1762.58,        3156.98,        1340.01,           4.59,         40.00,         9599.79
     0.750,    52054,  2008,  340782,       11302680,        6235.84,        1762.58,        3338.73,        1340.01,           4.59,         60.00,        11337.15
     0.750,    52054,  2009,  340001,    17874495695,        2600.20,        1917.12,        3326.38,        1391.85,           5.15,         60.00,         7843.70
     0.750,    52054,  2009,  340002,    10213997540,        3831.29,        1917.12,        3475.43,        1391.85,           5.15,         80.00,         9223.84
     0.750,    52054,  2009,  340003,     7660498155,        2600.20,        1917.12,        3326.38,        1391.85,           5.15,         60.00,         7843.70
     0.750,    52054,  2009,  340822,     3616570740,        2600.20,        1917.12,        3326.38,        1391.85,           5.15,         60.00,         7843.70
     0.750,    52054,  2009,  340005,     2553499385,        2576.00,        1917.12,        3323.17,        1391.85,           5.15,         60.00,         7816.29
     0.750,    52054,  2009,  340006,     2553499385,         949.92,        1719.00,        2711.11,        1288.10,           4.42,         40.00,         5380.04
     0.750,    52054,  2009,  340771,     1307457410,        3543.03,        1917.12,        3442.80,        1391.85,           5.15,        100.00,         8902.94
     0.750,    52054,  2009,  340821,     1205523580,        2600.20,        1917.12,        3326.38,        1391.85,           5.15,         60.00,         7843.70
     0.750,    52054,  2009,  342161,      571948240,        4023.13,        1917.12,        3495.86,        1391.85,           5.15,        100.00,         9436.10
     0.750,    52054,  2009,  340841,      542678265,        3007.44,        1917.12,        3378.27,        1391.85,           5.15,        100.00,         8302.82
     0.750,    52054,  2009,  342160,      428961180,        4023.13,        1917.12,        3495.86,        1391.85,           5.15,        100.00,         9436.10
     0.750,    52054,  2009,  342162,      428961180,        4023.13,        1917.12,        3495.86,        1391.85,           5.15,        100.00,         9436.10
     0.750,    52054,  2009,  340163,      422083095,        3831.29,        1917.12,        3475.43,        1391.85,           5.15,        120.00,         9223.84
     0.750,    52054,  2009,  340772,      373559260,         967.78,        1758.81,        2788.13,        1309.27,           4.57,         40.00,         5514.72
     0.750,    52054,  2009,  340842,      241190340,        3761.18,        1917.12,        3467.70,        1391.85,           5.15,        100.00,         9146.00
     0.750,    52054,  2009,  340659,      126756820,        2600.20,        1917.12,        3326.38,        1391.85,           5.15,         60.00,         7843.70
     0.750,    52054,  2009,  340660,      126756820,        4787.27,        1917.12,        3567.70,        1391.85,           5.15,        100.00,        10272.08
     0.750,    52054,  2009,  340183,       93389815,        3543.03,        1917.12,        3442.80,        1391.85,           5.15,        100.00,         8902.94
     0.750,    52054,  2009,  340773,       93389815,        4023.13,        1917.12,        3495.86,        1391.85,           5.15,        100.00,         9436.10
     0.750,    52054,  2009,  340781,       33908040,        2200.92,        1917.12,        3272.92,        1391.85,           5.15,         60.00,         7390.95
     0.750,    52054,  2009,  340678,       20847840,         949.92,        1719.00,        2711.11,        1288.10,           4.42,         40.00,         5380.04
     0.750,    52054,  2009,  340782,       11302680,        2200.92,        1917.12,        3272.92,        1391.85,           5.15,         60.00,         7390.95
     0.750,    52054,  2010,  340001,    17874495695,        5131.30,        1539.71,        2730.27,        1184.72,           4.16,         60.00,         9401.28
     0.750,    52054,  2010,  340002,    10213997540,        5607.96,        1539.71,        2766.47,        1184.72,           4.16,         80.00,         9914.14
     0.750,    52054,  2010,  340003,     7660498155,        5131.30,        1539.71,        2730.27,        1184.72,           4.16,         60.00,         9401.28
